index,id_local,desc_barrio_local,clase_vial_edificio,desc_vial_edificio,num_edificio,rotulo,desc_epigrafe
20833,270451832,UNIVERSIDAD,CALLE,PEZ,16,CADILLAC,BAR ESPECIAL SIN ACTUACIONES
20836,270451892,PINAR DEL REY,CALLE,TORREGROSA,16,DOMO ESCUELA INFANTIL,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
20837,270451907,TRAFALGAR,CALLE,LUCHANA,37,AMELIA.,CAFETERIA
20840,160000832,CANILLAS,CALLE,SANTO ANGEL,81,TELEPIZZA,RESTAURANTES DE COMIDA RAPIDA
20841,160000849,VALDEFUENTES,AVENIDA,BURGOS,214,EL OSO RESTAURANTE,RESTAURANTE
20848,270416430,ALUCHE,CALLE,SESEÑA,34,RESTAURANTE SESEÑA 34,BAR RESTAURANTE
20853,270416667,UNIVERSIDAD,CALLE,SAN ROQUE,14,COCONUT EL BAR,RESTAURANTE
20854,270416914,SAN DIEGO,CALLE,JOSE SERRANO,22,CAFETERIA ALHAMA,CAFETERIA
20857,270417028,LOS ANGELES,CALLE,HERMANDAD DE DONANTES DE SANGRE,47,CERVECERIA YOLIANA,CAFETERIA
20862,270417449,MOSCARDO,CALLE,ALMENDRALES,8,PAPA JOHNS,RESTAURANTES DE COMIDA RAPIDA
20863,270417470,LISTA,CALLE,JUAN BRAVO,43,LA EMBAJADA,HOTELES Y MOTELES SIN RESTAURANTE
20864,270417499,UNIVERSIDAD,CALLE,SAN BERNARDO,25,TABARA CAFE BAR,BAR CON COCINA
20868,270417788,CASCO H.VALLECAS,CALLE,SIERRA VIEJA,83,BFC DONER KEBAB,RESTAURANTES DE COMIDA RAPIDA
20870,270417851,CIUDAD UNIVERSITARIA,CALLE,ALMANSA,74,BURGER KING,RESTAURANTES DE COMIDA RAPIDA
20871,270417857,PUEBLO NUEVO,CALLE,EZEQUIEL SOLANA,73,CODERE APUESTAS,"JUEGOS DE AZAR Y APUESTAS DE GESTION PRIVADA (BINGOS, CASINOS, MAQUINAS TRAGAPERRAS)"
20873,270418033,LOS ROSALES,PLAZA,CHOZAS DE CANALES,6,BAR LA PLACITA DE DULCE MARIA,RESTAURANTE
20878,270418240,ENTREVIAS,RONDA,SUR,217,BELLA VISTA,BAR CON COCINA
20879,270418346,EL VISO,CALLE,GABRIEL LOBO,10,BAR LA PLACITA,CAFETERIA
20882,270418469,NIÑO JESUS,AVENIDA,MENENDEZ PELAYO,63,PILOTO II,BAR RESTAURANTE
20883,270418492,JUSTICIA,CALLE,PELAYO,26,VALENTINA,BAR RESTAURANTE
20885,160000975,PIOVERA,CALLE,FRASCUELO,2,COLEGIO BRAINS,PISCINAS DE USO PUBLLICO CLIMATIZADAS
20892,270451968,GOYA,CALLE,ANTONIA MERCE,5,BAR CALVIN,CAFETERIA
20894,270452054,CASTELLANA,CALLE,SERRANO,85,AIRE DE SERRANO,BAR RESTAURANTE
20900,270418546,BERRUGUETE,PASEO,DIRECCION,19,CAOS MADRID,ACTIVIDADES DE LOS GIMNASIOS
20901,270418562,SAN JUAN BAUTISTA,CALLE,ANGEL MUÑOZ,17,MUSSU,BAR RESTAURANTE
20912,160001036,APOSTOL SANTIAGO,CALLE,VELEZ RUBIO,181,ESCUELA DE EDUCACION INFANTIL EL CARMEN,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
20916,160001132,APOSTOL SANTIAGO,CALLE,GOLFO DE SALONICA,62,TAHONA 7 ESPIGAS,BAR CON COCINA
20917,160001136,CANILLAS,CARRETERA,CANILLAS,134,EL BARRIL (L120),BAR SIN COCINA
20918,200000099,AMPOSTA,CALLE,MODISTAS,7,BODEGA HERMANOS GOMEZ,BAR SIN COCINA
20919,200000116,SIMANCAS,CALLE,ALCALA,462,BAR GOME-GAR,BAR CON COCINA
20920,200000119,CANILLEJAS,CALLE,ALCALA,648,JAMONERIA CERVECERIA CARTAGO,BAR CON COCINA
20921,200000120,CANILLEJAS,CALLE,FENELON,2,TERRAZA DE FENELON,CAFETERIA
20922,200000124,ROSAS,CALLE,MARIA SEVILLA DIAGO,3,MESON CAMPIÑO,BAR CON COCINA
20930,270452497,LISTA,CALLE,PRINCIPE DE VERGARA,56,GOBU BURGUER,RESTAURANTE
20935,270452700,IMPERIAL,GLORIETA,PIRAMIDES,5,CASA ANGEL,BAR RESTAURANTE
20941,270418802,GUINDALERA,CALLE,BRESCIA,19,GRAN MATCH,SALONES DE RECREO Y DIVERSION Y OTRAS ACTIVIDADES RECREATIVAS
20945,270477695,PAVONES,CALLE,ARROYO FONTARRON,325,CHEAS CHIC,SALONES DE BANQUETES Y PROVISION COMIDAS PARA EVENTOS
20948,270477873,SAN ANDRES,PASEO,TALLERES,3,CASA SANTI,BAR RESTAURANTE
20949,210001091,TIMON,CALLE,TIMON,35,HOTEL TACH,HOTELES Y MOTELES CON RESTAURANTE
20950,210001096,CORRALEJOS,CALLE,BAHIA DE PALMA,7,NO Q NO,BAR SIN COCINA
20954,270418915,PALACIO,CALLE,RELOJ,16,RINCON BAHIANO,RESTAURANTE
20960,270419230,EL PILAR,AVENIDA,EL FERROL,25,LAS REJAS,BAR CON COCINA
20970,270478181,RECOLETOS,CALLE,ALCALA,107,ALCALA 107,BAR CON COCINA
20973,270419289,EMBAJADORES,CALLE,ARGUMOSA,8,ARAPONA INDIAN RESTAURANTE,RESTAURANTE
20974,270419334,HISPANOAMERICA,CALLE,POTOSI,10,CERVECERÍA NEGRESCO,BAR CON COCINA
20976,270419546,RECOLETOS,CALLE,JORGE JUAN,50,SOHO NEW YORK BAR RESTAURANTE,BAR RESTAURANTE
20978,270419566,ALUCHE,CALLE,MAQUEDA,52,BAR CAFETERIA LAS TAPAS,CAFETERIA
20979,270419571,PALOS DE MOGUER,CALLE,DELICIAS,10,EL PATACÓN PISAO,RESTAURANTE
20980,270419582,SAN DIEGO,CALLE,PINTORA ANGELES SANTOS,10,RESTAURANTE DOÑA MARTHITA,BAR RESTAURANTE
20982,270478301,LOS ROSALES,CALLE,JUAN JOSE MARTINEZ SECO,62,DELIPAN,CAFETERIA
20990,270452788,EL PILAR,AVENIDA,MONFORTE DE LEMOS,109,UCEDA,BAR CON COCINA
20999,160001159,PIOVERA,PLAZA,MANUEL RODRIGO,11,EL ASADOR DE ORGAZ,RESTAURANTE
21003,160001258,CANILLAS,CALLE,NAPOLES,36,SHEILA,BAR RESTAURANTE
21004,160001268,CANILLAS,CALLE,TRIBALDOS,27,PERTUTI CAFETERIA,CAFETERIA
21016,210001159,CORRALEJOS,AVENIDA,PARTENON,5,RESTAURANTE NON STOP PABELLÓN-9,CAFETERIA
21029,270453408,HISPANOAMERICA,CALLE,BOLIVIA,11,RESTAURANTE GANGES,RESTAURANTE
21031,270420207,PALACIO,CALLE,LEGANITOS,27,RESTAURANTE AL-AMAN,BAR RESTAURANTE
21032,270420226,GAZTAMBIDE,CALLE,ISAAC PERAL,4,MC DONALDS,RESTAURANTES DE COMIDA RAPIDA
21034,270420236,ENTREVIAS,CALLE,SIERRA DE CONTRAVIESA,63,SALON DE JUEGOS,"JUEGOS DE AZAR Y APUESTAS DE GESTION PRIVADA (BINGOS, CASINOS, MAQUINAS TRAGAPERRAS)"
21036,270420321,LISTA,CALLE,CONDE DE PEÑALVER,51,BAR-RESTAURANTE,BAR RESTAURANTE
21039,270420372,GUINDALERA,CALLE,ERASO,14,CONGELADOS,CAFETERIA
21050,200001475,SIMANCAS,CALLE,ALCALA,420,CAFETERIA PUB LA COCKTELERA,BAR CON COCINA
21051,200001477,SIMANCAS,CALLE,ALCALA,508,SANPAS,BAR RESTAURANTE
21057,270420393,EMBAJADORES,RONDA,ATOCHA,28,BAR MARFE,BAR CON COCINA
21059,270420537,PALACIO,CALLE,ALMENDRO,10,RÓTULO NO INFORMADO,TABERNA
21060,270420596,ARGUELLES,CALLE,BUEN SUCESO,3,CASA MONO,BAR RESTAURANTE
21061,270420633,OPAÑEL,CALLE,GENERAL RICARDOS,79,BAR LAS CAÑAS,BAR SIN COCINA
21065,270420816,ALUCHE,CALLE,OCAÑA,93,ESCUELA INFANTIL PLUTO,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
21066,270478505,JUSTICIA,CALLE,APODACA,20,RESTAURANTE MYTHOS,BAR RESTAURANTE
21072,270016558,CIUDAD JARDIN,CALLE,SANCHEZ PACHECO,25,RESTAURANTE MERCHE,RESTAURANTE
21077,270453465,PALOS DE MOGUER,CALLE,FERROCARRIL,22,RESTAURANTE JAPONÉS HOKI SUSHI,RESTAURANTE
21079,270453492,GAZTAMBIDE,CALLE,FERNANDEZ DE LOS RIOS,92,POTOMAC,BAR RESTAURANTE
21083,270453669,ARAPILES,CALLE,GALILEO,56,MIKUNA,RESTAURANTE
21092,270454162,RECOLETOS,CALLE,RECOLETOS,23,BAM KARAOKE BOX,BAR ESPECIAL CON ACTUACIONES
21093,270454174,PALACIO,CALLE,CAÑOS DEL PERAL,4,THE STRAMBERRIES,COMERCIO AL POR MENOR DE VINOS Y ALCOHOLES (BODEGA) CON CONSUMO
21100,270454563,RECOLETOS,CALLE,AYALA,28,CROISSANTERIE ANGELA,CAFETERIA
21104,270454694,ENTREVIAS,CALLE,BUENDIA,34,TABERNA SMOLL,BAR SIN COCINA
21109,270454786,SOL,CALLE,ADUANA,21,MOONDANCE,DISCOTECAS Y SALAS DE BAILE
21110,160001277,CANILLAS,PLAZA,NUESTRA SEÑORA DEL TRANSITO,12,CENTRO DE MAYORES NUESTRA SEÑORA DE LA MERCED,CAFETERIA
21111,160001278,PINAR DEL REY,CALLE,VALDETORRES DE JARAMA,1,CENTRO PRIMERA ACOGIDA RESIDENCIA HORTALEZA,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
21120,270454932,ALMAGRO,CALLE,MONTE ESQUINZA,26,ARANCIATA,CAFETERIA
21124,200001523,CANILLEJAS,AVENIDA,JACA,2,TOKIO RESTAURANTE ASIATICO,RESTAURANTE
21127,270099468,CASTILLA,CALLE,SAN RAMON NONATO,4,CAFETERIA BAHIA BLANCA,BAR RESTAURANTE
21133,270099839,BELLAS VISTAS,AVENIDA,REINA VICTORIA,2,LOTERIAS Y APUESTAS DEL ESTADO DOÑA AÑA,JUEGOS DE AZAR Y APUESTAS DE GESTION PUBLICA O O AUTORIZACION ESPECIAL (ESTADO Y ONCE)
21139,200001576,ROSAS,CALLE,RUSIA,8,BAR QUEDATE CONMIGO,BAR CON COCINA
21141,270455139,ALMENDRALES,CALLE,ANTONIO SALVADOR,57,"EL RINCON DEL CAFE, CAFETERÍA Y HELADERÍA",CAFETERIA
21149,270421959,SAN ANDRES,PASEO,ALBERTO PALACIOS,15,LOTERIA N 469,JUEGOS DE AZAR Y APUESTAS DE GESTION PUBLICA O O AUTORIZACION ESPECIAL (ESTADO Y ONCE)
21150,270422401,PUEBLO NUEVO,CALLE,LOS URQUIZA,19,CENTRO RELAJACION Y TAI CHI,ACTIVIDADES DE LOS GIMNASIOS
21165,270478944,CHOPERA,PLAZA,GENERAL MAROTO,2,RESTAURANTE EL LUCA,BAR RESTAURANTE
21175,270455491,CUATRO VIENTOS,CARRETERA,BARRIO DE LA FORTUNA,16,PILOTS BAR,BAR RESTAURANTE
21178,270455578,PALACIO,PLAZA,PUERTA CERRADA,7,TABERNA EL MADROÑO,TABERNA
21179,270455597,TRAFALGAR,CALLE,CARDENAL CISNEROS,11,TOCCO GIUSTO,BAR RESTAURANTE
21182,270017603,BELLAS VISTAS,CALLE,ALMANSA,26,RESTAURANTE ASADOR EL TURIA,RESTAURANTE
21183,270017643,PALOS DE MOGUER,PASEO,SANTA MARIA DE LA CABEZA,34,CERVECERÍA MAVI,BAR CON COCINA
21184,270017773,BUENAVISTA,CALLE,AGUACATE,26,LA PILARICA,BAR CON COCINA
21187,270479061,IBIZA,CALLE,NARVAEZ,34,CONCEPTO X,CAFETERIA
21189,270479115,LOS ROSALES,CALLE,TERTULIA,1,MCDONALDS,RESTAURANTE
21195,200001610,ROSAS,AVENIDA,NIZA,38,BANDERIN ILUMINADO,AUTOSERVICIO DE RESTAURACION
21196,200001619,AMPOSTA,CALLE,ALBERIQUE,16,BAR DEL MERCADO,BAR SIN COCINA
21202,270479181,IMPERIAL,CALLE,SEGOVIA,63,DUCADO BOLICEVAR,BAR CON COCINA
21212,270431562,DELICIAS,CALLE,JUANA DOÑA,14,CAFETERIA FATIMA,BAR RESTAURANTE
21222,160001461,CANILLAS,CALLE,PUERTO DE SANTA MARIA,130,CAFE LUNA BAR,BAR CON COCINA
21225,270100121,CUATRO CAMINOS,CALLE,AVIADOR ZORITA,4,EL RECUERDO,RESTAURANTE
21232,270101250,CUATRO CAMINOS,CALLE,ORENSE,26,BAR EL BOCATA,BAR CON COCINA
21235,270101836,CUATRO CAMINOS,CALLE,HERNANI,51,CERVECERÍA HERNANI,BAR CON COCINA
21245,280044387,ARGUELLES,CALLE,FERRAZ,43,RED ROO,BAR RESTAURANTE
21246,280044390,ARGUELLES,CALLE,MARQUES DE URQUIJO,37,ADEREZO 37,CAFETERIA
21264,270455715,VALLEHERMOSO,AVENIDA,REINA VICTORIA,47,RODILLA,SALONES DE BANQUETES Y PROVISION COMIDAS PARA EVENTOS
21267,280044411,ARGUELLES,CALLE,MARQUES DE URQUIJO,21,SABADELL,VIVIENDAS TURÍSTICAS
21269,280044419,ARGUELLES,CALLE,FERRAZ,31,CAFÉ 31,CAFETERIA
21279,270455871,RIOS ROSAS,CALLE,ESPRONCEDA,33,ASADOR DEL NORTE,RESTAURANTE
21282,200001651,REJAS,CALLE,ARACNE,3,CARL'S JR (LOC 227 Y 228),RESTAURANTE
21286,270019526,REJAS,AVENIDA,ARAGON,368,CAFETERIA-RESTAURANATE ARAGON,BAR RESTAURANTE
21292,270019863,CONCEPCION,CALLE,NATALIA DE SILVA,1,NEV CUCOS,BAR RESTAURANTE
21294,270431844,PEÑA GRANDE,CAMINO,GANAPANES,31,BAR TORRES,BAR SIN COCINA
21297,270431894,ACACIAS,CALLE,NAVES,32,LUCAS CAFETERIA CERVECERIA,BAR CON COCINA
21309,270432308,SOL,CALLE,TERNERA,4,CUANDO SALI DE CUBA,RESTAURANTE
21311,270432419,PALOMERAS BAJAS,CALLE,ARROYO DEL OLIVAR,40,BAR EL TRAGALUZ,BAR RESTAURANTE
21312,270432423,LOS ROSALES,CALLE,VILLAJOYOSA,99,RENACER,BAR SIN COCINA
21313,270432459,CIUDAD JARDIN,CALLE,PRINCIPE DE VERGARA,210,RESTAURANTE LA TRAGANTIA,BAR RESTAURANTE
21332,280044465,ARGUELLES,CALLE,ALTAMIRANO,38,CASA PACO,BAR CON COCINA
21335,280044470,ARGUELLES,CALLE,BENITO GUTIERREZ,37,CASA VENINI,BAR CON COCINA
21340,270433456,VALVERDE,CALLE,NUESTRA SEÑORA DE VALVERDE,193,RESTAURANTE EL NINOT,SALAS DE FIESTA CON RESTAURACION
21342,270433488,BUENAVISTA,CALLE,AGUACATE,26,BAR DEL CASTILLO,BAR CON COCINA
21345,270433629,PUERTA DEL ANGEL,CALLE,MILAGROSA,2,EL COTO,BAR RESTAURANTE
21349,280044494,ARGUELLES,CALLE,ALTAMIRANO,36,THE GREEN URBAN LOFT,VIVIENDAS TURÍSTICAS
21353,280044527,ARGUELLES,CALLE,BENITO GUTIERREZ,4,WARAKU,RESTAURANTE
21360,270434015,SANTA EUGENIA,CALLE,FUENTESPINA,21,BOXER,BAR RESTAURANTE
21365,280044535,ARGUELLES,CALLE,ROMERO ROBLEDO,7,LOTERIAS Y APUESTAS DEL ESTADO,JUEGOS DE AZAR Y APUESTAS DE GESTION PUBLICA O O AUTORIZACION ESPECIAL (ESTADO Y ONCE)
21372,270434272,MIRASIERRA,CALLE,CERRO MINGUETE,14,TATÁ GÂTEAU,CAFETERIA
21373,200000142,AMPOSTA,CALLE,ABANICO,2,BAR CAMARERO,BAR RESTAURANTE
21374,200000143,SIMANCAS,PLAZA,MESIAS,14,RESTAURANTE LA HUELLA,BAR RESTAURANTE
21375,200000175,AMPOSTA,CALLE,FERRETERIA,1,BAR MAFI,BAR CON COCINA
21380,200000240,SIMANCAS,CALLE,VIRGEN DE LA OLIVA,2,BAR LAS TRES RUEDAS,BAR CON COCINA
21381,200000244,ARCOS,CALLE,AMPOSTA,34,ESCUELA DE EDUCACION INFANTIL HIEDRA,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
21393,270020010,EMBAJADORES,CALLE,SANTA ISABEL,1,BAR EL TRES,BAR CON COCINA
21399,200001941,EL SALVADOR,CALLE,JOSEFA VALCARCEL,48,L'OREAL,"OTROS SERVICIOS DE COMIDAS EN INSTALACIONES DEPORTIVAS, OFICINAS, EMPRESAS O SIMILARES"
21402,270434554,EMBAJADORES,CALLE,LAVAPIES,37,JUGLAR,BAR ESPECIAL SIN ACTUACIONES
21405,270434625,NUMANCIA,CALLE,PUERTO DE CANENCIA,8,BAR LITO,BAR CON COCINA
21415,200001968,REJAS,AVENIDA,SEPTIMA,68,CENTRO DEPORTIVO FABIAN RONCERO,PISCINAS DE USO PUBLLICO CLIMATIZADAS
21419,280044570,ARGUELLES,PASEO,PINTOR ROSALES,70,AUSVENTURA EL CLUB DE LA BUENA VIDA,CAFETERIA
21420,280044573,ARGUELLES,PASEO,MORET,3,CENTRO MUNICIPAL DE MAYORES INFANTE D. JUAN,SERVICIOS DE COMEDOR EN CENTROS PARA MAYORES
21423,280044608,CIUDAD UNIVERSITARIA,AVENIDA,SENECA,8,COLEGIO MAYOR XIMENEZ DE CISNEROS,COLEGIOS MAYORES Y RESIDENCIAS DE ESTUDIANTES
21424,280044615,CIUDAD UNIVERSITARIA,CALLE,PINTOR EL GRECO,2,CAFETERIA DE FACULTAD BELLAS ARTES,BAR RESTAURANTE
21428,200000311,ROSAS,AVENIDA,CANILLEJAS A VICALVARO,109,BAR GRILL POINT,BAR CON COCINA
21430,200000348,ROSAS,CALLE,SUECIA,53,A LA DE TRES,BAR RESTAURANTE
21431,200000348,ROSAS,CALLE,SUECIA,53,A LA DE TRES,BAR CON COCINA
21432,200000350,ROSAS,AVENIDA,NIZA,51,BAR CASA CELEIRO,BAR CON COCINA
21433,200000352,ROSAS,CALLE,ESTOCOLMO,31,CASA MANUELA,BAR CON COCINA
21435,270479225,UNIVERSIDAD,CALLE,RUIZ,11,CAFE DE RUIZ,CAFETERIA
21440,270479309,EMBAJADORES,CALLE,ARGUMOSA,4,LA CASA DE ASTURIAS,BAR RESTAURANTE
21448,280044662,CIUDAD UNIVERSITARIA,AVENIDA,REINA VICTORIA,30,CAFETERIA MANOLO,BAR CON COCINA
21454,200001685,REJAS,CALLE,ARACNE,3,JOHNNY ROCKETS,RESTAURANTE
21456,200001690,REJAS,CALLE,ARACNE,3,ORIENT,BAR RESTAURANTE
21465,270434804,NUEVA ESPAÑA,CALLE,HENRI DUNANT,21,EL QÜENCO DE PEPA,RESTAURANTE
21469,270435139,PALACIO,CALLE,BOLA,13,CHARADA,DISCOTECAS Y SALAS DE BAILE
21470,270456160,SAN ANDRES,PASEO,TALLERES,48,LUCKY,BAR CON COCINA
21471,270456196,PALACIO,COSTANILLA,SAN PEDRO,7,LA TABERNA CHICA,TABERNA
21475,270456347,PALACIO,CALLE,CAVA BAJA,28,ZARITO,RESTAURANTE
21477,200001701,SIMANCAS,CALLE,ALBASANZ,2,GASTROBAR MARKET TAPAS,BAR CON COCINA
21480,270435172,CAMPAMENTO,CALLE,ADANERO,5,BAR EL RINCON DE MADRID,BAR CON COCINA
21485,270435449,HISPANOAMERICA,CALLE,POTOSI,10,BARILOCHE,BAR CON COCINA
21498,270435706,SAN FERMIN,CALLE,SAN FORTUNATO,14,CAFETERIA ARCOS,CAFETERIA
21516,270435800,PUERTA DEL ANGEL,GLORIETA,PUENTE DE SEGOVIA,1,100 MONTADITOS,BAR CON COCINA
21525,270456849,PROSPERIDAD,CALLE,CARTAGENA,129,CAFETERIA RIO NARCEA,BAR CON COCINA
21528,270456931,SAN FERMIN,CALLE,LECUMBERRI,2,RESTAURANTE LA CABAÑA,BAR RESTAURANTE
21537,270436202,SAN CRISTOBAL,CALLE,BENIFERRI,1,BODEGA MARTIN,BAR CON COCINA
21538,270436202,SAN CRISTOBAL,CALLE,BENIFERRI,1,BODEGA MARTIN,TABERNA
21544,270457012,ALMAGRO,CALLE,JOSE ABASCAL,56,OPIUM,RESTAURANTE
21552,200000531,ROSAS,AVENIDA,NIZA,7,ALMADRABA,BAR CON COCINA
21557,200000607,ARCOS,AVENIDA,GUADALAJARA,2,CERVECERIA 100 MONTADITOS,BAR RESTAURANTE
21558,270457096,RECOLETOS,CALLE,RECOLETOS,11,BAR,BAR ESPECIAL CON ACTUACIONES
21559,270457133,VALDEZARZA,CALLE,SAN GERARDO,38,CAFETERIA LA ORENSANA,BAR CON COCINA
21560,270457173,CORTES,CALLE,MANUEL FERNANDEZ Y GONZALEZ,5,EL CALLEJON DE MADRID,BAR RESTAURANTE
21561,270457248,VISTA ALEGRE,CALLE,ANTOLINA MERINO,24,BAR RO-MA,BAR CON COCINA
21565,200001751,ARCOS,CALLE,AQUITANIA,31,SIDRERIA ZARIKA,BAR RESTAURANTE
21578,200000650,EL SALVADOR,CALLE,MIAMI,7,TABERNA ENTRE CASTILLAS,RESTAURANTE
21583,270436536,CASTELLANA,CALLE,LAGASCA,81,LA TABERNA PUERTO LAGASCA,RESTAURANTE
21589,200001832,REJAS,CALLE,ARACNE,3,UDON,RESTAURANTE
21592,270457492,NUMANCIA,AVENIDA,PEÑA PRIETA,43,BAR ALBAICIN,BAR CON COCINA
21603,270436553,JUSTICIA,CALLE,AUGUSTO FIGUEROA,35,TIENDA DE VINOS Y COMIDAS,BAR RESTAURANTE
21605,270436699,VISTA ALEGRE,CALLE,GENERAL RICARDOS,226,CAFETERIA EL 7,BAR CON COCINA
21610,270436866,GUINDALERA,CALLE,CARTAGENA,47,IMAGEN BETA,VIVIENDAS TURÍSTICAS
21615,270457663,LOS ANGELES,CALLE,PAN Y TOROS,3,CAFE ESPECTACULOS,CAFE ESPECTACULO
21617,270457905,PALOMERAS BAJAS,AVENIDA,ALBUFERA,102,BAR BRASAS VALLECANAS,CAFETERIA
21622,270437107,VINATEROS,CALLE,CAMINO DE LOS VINATEROS,150,BAR EL JULY CAFETERIA,BAR CON COCINA
21623,270437118,QUINTANA,CALLE,PRUDENCIO ALVARO,25,AB INFOR OFFICE SL,SALONES DE RECREO Y DIVERSION Y OTRAS ACTIVIDADES RECREATIVAS
21629,200001850,REJAS,CALLE,ARACNE,3,POKE HOUSE,RESTAURANTE
21630,200001854,REJAS,CALLE,ARACNE,3,RESTAURANTE POPEYE,RESTAURANTE
21631,200001866,REJAS,CALLE,ARACNE,3,LA TIAGLATELLA/L 212-213,RESTAURANTE
21632,200001872,REJAS,CALLE,ARACNE,3,100 MONTADITOS,BAR CON COCINA
21637,270457962,EL PILAR,CALLE,SARRIA,54,LINCE CERVECERÍA,BAR SIN COCINA
21640,200002005,ARCOS,CALLE,CAPRI,5,CENTRO DE OCIO Y RECREO INFANTIL,CENTROS DE JUEGOS O CELEBRACIONES INFANTILES SIN COCINA
21643,200002034,CANILLEJAS,CALLE,VICENTE JIMENEZ,7,HOLA BICHO BOLA,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
21644,200002041,EL SALVADOR,CALLE,ALEGRIA DE ORIA,53,BAR RESTAURANTE CHARÁ,BAR RESTAURANTE
21646,200002052,REJAS,CALLE,SAMANIEGO,22,E.I. LAS MERCEDES,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
21651,270437140,LISTA,CALLE,DON RAMON DE LA CRUZ,101,EL RINCON DE JAEN,BAR CON COCINA
21652,270437140,LISTA,CALLE,DON RAMON DE LA CRUZ,101,EL RINCON DE JAEN,TABERNA
21653,270437170,ABRANTES,CALLE,ARGÜESO,56,BAR LA TAPITA,BAR CON COCINA
21655,270437233,PALOMERAS SURESTE,AVENIDA,PABLO NERUDA,49,PAJARRACOS. POLLOS AL CARBÓN,BAR CON COCINA
21656,270457976,SAN ISIDRO,CALLE,GESALEICO,20,HOGAR CRIADO,BAR CON COCINA
21659,270458253,ARAPILES,GLORIETA,RUIZ JIMENEZ,3,LA CAIXA,BAR RESTAURANTE
21660,270458256,EL PILAR,PLAZA,ARTEIJO,11,EL RINCÓN DE NORMA,BAR CON COCINA
21661,270458257,ALMAGRO,PASEO,EDUARDO DATO,8,RÓTULO NO INFORMADO,BAR RESTAURANTE
21662,270458290,MOSCARDO,CALLE,MANUEL NOYA,17,TELEPIZZA,RESTAURANTES DE COMIDA RAPIDA
21663,270458291,PEÑA GRANDE,CALLE,JUAN SANCHEZ,16,TELEPIZZA,RESTAURANTES DE COMIDA RAPIDA
21674,270437256,EL PILAR,AVENIDA,MONFORTE DE LEMOS,119,UCEDA,DISCOTECAS Y SALAS DE BAILE
21675,270437262,UNIVERSIDAD,CALLE,LIMON,32,LA TABERNILLA,BAR CON COCINA
21678,270437326,MARROQUINA,CALLE,FUENTE CARRANTONA,31,EL BULEVAR,BAR RESTAURANTE
21684,200001936,EL SALVADOR,CALLE,ALCALA,525,CENTRO DEPORTIVO ALCALA 525,GESTION DE INSTALACIONES DEPORTIVAS
21687,200001961,SIMANCAS,CALLE,ALCALA,490,TGB-THE GOOD BURGER,RESTAURANTES DE COMIDA RAPIDA
21691,270437413,CASCO H.VICALVARO,PASEO,ARTILLEROS,19,BAR SANGO,BAR SIN COCINA
21692,270437437,DELICIAS,PASEO,DELICIAS,90,KEBABISH,RESTAURANTES DE COMIDA RAPIDA
21695,200000784,AMPOSTA,CALLE,POBLADURA DEL VALLE,27,SIDRERIA NORTE II,BAR RESTAURANTE
21696,200000786,ROSAS,CALLE,SUECIA,102,BAR LAS MUSAS,BAR SIN COCINA
21697,200000818,SIMANCAS,CALLE,HERMANOS GARCIA NOBLEJAS,7,RESTAURANTE VOLCANES CAFETERIA,BAR RESTAURANTE
21703,200002022,SIMANCAS,CALLE,ALBASANZ,23,TESORERIA GENERAL DE LA SEGURIDAD SOCIAL,"OTROS SERVICIOS DE COMIDAS EN INSTALACIONES DEPORTIVAS, OFICINAS, EMPRESAS O SIMILARES"
21706,200002024,CANILLEJAS,CALLE,ESPARTA,21,CIRVITE,PISCINAS DE COMUNIDADES DE VECINOS DE TEMPORADA
21707,200002027,REJAS,CALLE,SAMANIEGO,12,APARTAMENTOS TURISTICOS,APART-HOTELES
21708,270458325,CORTES,CALLE,PRINCIPE,11,APARTAMENTOS TURISTICOS PRINCIPE 11,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA
21711,200000832,AMPOSTA,CALLE,ARROZAL,4,BAR PASCUALA,BAR CON COCINA
21712,200000836,SIMANCAS,CALLE,JULIAN CAMARILLO,29,CONXURO GALEGO,BAR RESTAURANTE
21714,270437583,CONCEPCION,CALLE,VIRGEN DE LA ALEGRIA,17,ANJO CERVECERIA,BAR SIN COCINA
21721,270458620,LOS ANGELES,CALLE,LA DEL MANOJO DE ROSAS,51,EL RUEDO,BAR CON COCINA
21730,270437792,VALDEFUENTES,AVENIDA,MANOTERAS,22,RINCON DE MANOTERAS,BAR RESTAURANTE
21731,200000837,SIMANCAS,CALLE,MIERES,13,BAR JOSUE,BAR CON COCINA
